id,user_id,action_type,resource,ts,metadata
36700,300,checkout,/home,2026-03-29 19:58:43.499119,Chrome
36701,101,search,/checkout,2026-02-26 03:12:38.651093,Firefox
36702,400,search,/product/2,2025-12-24 02:07:37.903834,Safari
36703,512,add_to_cart,/search,2026-04-11 22:43:56.501505,Safari
36704,322,view,/search,2026-03-08 06:30:56.205361,Firefox
36705,78,search,/product/2,2026-01-03 21:16:58.163568,Firefox
36706,56,view,/search,2026-03-11 15:17:26.848848,Firefox
36707,12,search,/product/1,2025-10-28 22:20:45.808853,Firefox
36708,123,add_to_cart,/search,2026-01-31 12:09:38.053448,Chrome
36709,34,click,/feed,2026-01-03 18:46:18.083439,Chrome
36710,167,logout,/product/1,2026-02-10 04:00:22.340232,Mobile
36711,123,view,/product/1,2026-01-28 13:34:12.455955,Safari
36712,56,add_to_cart,/,2025-12-15 18:17:59.842554,Mobile
36713,56,purchase,/checkout,2026-03-13 07:24:25.048778,Chrome
36714,234,checkout,/product/2,2026-02-12 22:48:59.454971,Mobile
36715,145,login,/home,2026-03-06 04:15:13.896366,Safari
36716,145,checkout,/cart,2026-04-01 02:35:35.157196,Mobile
36717,101,purchase,/feed,2026-04-05 08:23:08.348266,Safari
36718,256,add_to_cart,/home,2025-12-20 00:17:39.696251,Mobile
36719,322,add_to_cart,/home,2025-11-23 22:24:29.615725,Firefox
36720,56,view,/home,2026-03-07 12:19:29.143867,Firefox
36721,78,purchase,/feed,2026-04-08 01:46:17.447547,Chrome
36722,90,login,/product/1,2025-12-28 14:54:04.453749,Chrome
36723,963,purchase,/,2025-11-17 14:12:04.33621,Mobile
36724,101,purchase,/,2026-02-16 22:48:50.540666,Mobile
36725,78,logout,/feed,2025-11-27 21:29:05.64503,Safari
36726,101,add_to_cart,/cart,2025-11-26 03:35:53.563229,Safari
36727,189,purchase,/product/2,2026-03-04 02:31:00.736246,Chrome
36728,512,search,/feed,2026-02-07 00:12:52.113516,Safari
36729,356,purchase,/,2026-03-19 07:37:13.709788,Mobile
36730,101,purchase,/feed,2026-04-08 08:01:42.183387,Firefox
36731,78,logout,/home,2026-03-19 12:18:36.599914,Safari
36732,400,click,/profile,2026-04-08 17:16:23.171806,Safari
36733,234,logout,/checkout,2025-11-22 12:58:58.029887,Mobile
36734,300,login,/cart,2025-11-09 02:36:43.961378,Safari
36735,963,view,/search,2025-10-30 10:16:50.46142,Chrome
36736,278,view,/home,2025-12-05 14:43:24.901412,Safari
36737,56,click,/product/1,2025-11-26 08:33:22.138231,Chrome
36738,278,logout,/home,2026-03-16 09:32:32.603318,Firefox
36739,34,add_to_cart,/home,2025-11-24 11:57:39.302474,Firefox
36740,234,checkout,/product/1,2026-03-27 12:14:51.386485,Firefox
36741,234,purchase,/feed,2025-12-13 06:41:08.931168,Safari
36742,963,purchase,/product/2,2025-12-07 07:01:24.831264,Mobile
36743,356,view,/,2026-04-06 12:13:34.35584,Firefox
36744,167,search,/home,2026-03-10 15:58:40.091788,Firefox
36745,101,logout,/product/1,2026-03-19 05:35:25.642315,Safari
36746,189,search,/feed,2026-04-06 14:34:02.009338,Firefox
36747,234,search,/checkout,2026-03-24 14:28:23.726884,Safari
36748,322,click,/,2026-04-05 19:17:20.435633,Safari
36749,189,view,/checkout,2026-02-24 07:50:37.825458,Mobile
36750,356,click,/product/1,2026-02-26 16:00:05.663433,Mobile
36751,90,purchase,/profile,2026-01-05 03:11:48.110728,Mobile
36752,234,view,/search,2025-12-14 18:54:13.425135,Firefox
36753,278,logout,/product/2,2025-12-21 23:54:30.23357,Chrome
36754,278,search,/home,2026-03-28 11:06:36.79975,Chrome
36755,322,purchase,/checkout,2025-12-24 01:27:08.174805,Chrome
36756,210,logout,/home,2026-01-12 18:57:22.729863,Safari
36757,101,search,/product/1,2025-12-12 02:16:30.966795,Safari
36758,400,add_to_cart,/profile,2025-12-21 15:53:38.659545,Mobile
36759,56,search,/search,2026-02-04 03:22:45.665035,Firefox
36760,56,search,/checkout,2025-12-08 23:00:18.533041,Firefox
36761,90,purchase,/search,2026-02-11 21:06:29.046546,Safari
36762,167,search,/cart,2025-12-10 07:48:52.090341,Safari
36763,234,purchase,/profile,2025-10-25 05:25:08.360727,Safari
36764,34,view,/product/2,2025-11-10 22:05:36.964219,Safari
36765,322,logout,/product/1,2025-11-12 20:30:58.886495,Mobile
36766,400,add_to_cart,/cart,2025-12-23 20:36:28.521168,Safari
36767,300,view,/,2025-11-20 09:35:50.640251,Safari
36768,512,click,/product/2,2026-01-08 22:08:35.591745,Safari
36769,512,logout,/,2025-12-03 09:03:50.218661,Mobile
36770,167,view,/product/1,2026-03-18 17:01:58.032422,Safari
36771,34,logout,/,2025-10-25 07:47:44.345719,Safari
36772,101,purchase,/checkout,2025-11-28 04:15:42.74258,Firefox
36773,400,logout,/product/2,2025-12-20 05:02:41.04612,Safari
36774,356,logout,/home,2026-03-01 07:59:29.879041,Mobile
36775,167,add_to_cart,/cart,2026-01-24 17:15:26.60813,Chrome
36776,167,click,/search,2025-11-09 06:43:01.328566,Firefox
36777,189,click,/checkout,2026-03-13 21:11:38.400035,Mobile
36778,400,click,/product/2,2026-03-07 22:53:06.145015,Firefox
36779,78,purchase,/home,2026-03-21 11:00:05.296323,Safari
36780,234,click,/home,2025-10-22 13:10:50.846887,Firefox
36781,167,purchase,/cart,2025-12-18 08:39:21.373123,Mobile
36782,145,checkout,/cart,2025-11-13 20:56:04.239443,Safari
36783,234,add_to_cart,/feed,2026-02-12 10:32:44.295393,Firefox
36784,78,checkout,/search,2025-11-30 16:55:39.683598,Mobile
36785,123,login,/product/1,2026-02-15 04:28:35.798841,Firefox
36786,123,login,/checkout,2026-03-01 20:46:37.237888,Firefox
36787,322,add_to_cart,/checkout,2026-04-14 16:01:07.782375,Chrome
36788,90,add_to_cart,/product/2,2026-03-27 00:07:47.03945,Mobile
36789,256,search,/profile,2025-12-15 19:36:44.56928,Mobile
36790,12,purchase,/home,2025-12-09 22:07:49.958818,Firefox
36791,400,add_to_cart,/product/2,2026-03-28 00:26:11.538569,Chrome
36792,123,logout,/,2025-10-22 08:33:49.113327,Mobile
36793,256,click,/product/1,2026-02-27 02:22:06.663609,Chrome
36794,234,purchase,/search,2026-03-14 22:02:06.970333,Firefox
36795,145,login,/search,2025-11-12 07:37:28.171346,Mobile
36796,210,search,/cart,2025-11-22 09:40:50.54801,Safari
36797,167,purchase,/search,2026-02-25 06:56:47.560546,Chrome
36798,167,purchase,/product/2,2025-12-04 16:13:28.854561,Safari
36799,167,search,/product/1,2026-02-16 07:59:45.1488,Firefox
36800,101,purchase,/product/2,2025-10-24 16:42:21.386852,Mobile
36801,90,add_to_cart,/feed,2026-01-19 18:12:11.54673,Firefox
36802,167,add_to_cart,/cart,2025-12-03 16:21:13.084324,Firefox
36803,12,purchase,/home,2025-10-17 22:36:57.321289,Mobile
36804,56,logout,/product/2,2026-04-11 20:20:31.263614,Firefox
36805,56,view,/home,2026-03-11 06:14:54.127946,Safari
36806,145,search,/checkout,2025-10-19 02:30:20.302348,Safari
36807,12,add_to_cart,/checkout,2025-11-26 22:47:44.40056,Chrome
36808,400,purchase,/product/1,2025-12-06 08:57:07.734157,Mobile
36809,78,login,/product/1,2026-02-06 23:31:16.267225,Safari
36810,189,add_to_cart,/feed,2026-04-10 20:32:06.690788,Firefox
36811,123,click,/profile,2025-11-05 21:15:30.867387,Chrome
36812,278,search,/cart,2026-03-14 06:24:53.967699,Firefox
36813,300,click,/home,2026-03-02 12:57:30.688693,Firefox
36814,322,purchase,/profile,2026-02-05 19:37:13.245069,Safari
36815,145,click,/home,2025-12-18 00:56:45.009413,Firefox
36816,145,search,/search,2026-02-16 22:29:04.885505,Chrome
36817,90,add_to_cart,/checkout,2026-01-25 14:21:10.751835,Mobile
36818,210,add_to_cart,/product/1,2026-03-16 20:57:51.082529,Mobile
36819,101,search,/feed,2026-02-18 02:53:29.806697,Safari
36820,322,click,/feed,2026-02-27 19:10:58.618935,Firefox
36821,400,view,/product/2,2026-03-31 22:02:21.854027,Safari
36822,210,view,/cart,2026-02-08 17:17:29.114266,Safari
36823,356,view,/checkout,2026-02-23 07:19:26.979867,Chrome
36824,90,search,/cart,2025-12-22 09:57:21.211507,Mobile
36825,101,add_to_cart,/checkout,2026-02-19 20:31:33.996228,Firefox
36826,300,purchase,/product/1,2025-11-19 03:31:00.122265,Chrome
36827,400,purchase,/product/1,2026-01-25 19:04:01.174923,Firefox
36828,34,view,/search,2026-04-13 05:01:39.393454,Mobile
36829,145,logout,/,2026-01-11 02:40:27.880322,Firefox
36830,78,search,/checkout,2025-11-12 00:42:18.448956,Firefox
36831,963,click,/feed,2025-11-18 01:31:10.12924,Firefox
36832,90,purchase,/feed,2026-04-12 06:29:42.843334,Firefox
36833,90,login,/profile,2025-12-30 18:05:28.399927,Firefox
36834,210,search,/product/2,2026-01-22 00:28:39.770208,Safari
36835,145,checkout,/feed,2025-12-23 14:52:33.925459,Safari
36836,189,logout,/profile,2025-10-26 17:29:47.279617,Mobile
36837,145,view,/cart,2026-03-06 15:51:40.596045,Firefox
36838,300,add_to_cart,/home,2026-01-24 23:57:40.664216,Mobile
36839,512,logout,/product/2,2025-11-10 20:24:17.748222,Chrome
36840,167,logout,/profile,2026-03-27 05:12:34.173029,Firefox
36841,90,view,/home,2026-02-18 18:49:56.022595,Mobile
36842,300,click,/product/2,2026-04-06 02:15:42.953434,Mobile
36843,12,click,/product/1,2025-12-24 11:29:35.751014,Firefox
36844,512,login,/search,2026-03-18 23:11:50.927143,Chrome
36845,356,click,/cart,2025-11-03 02:10:53.304315,Safari
36846,167,search,/feed,2026-03-10 01:11:31.516356,Mobile
36847,56,purchase,/product/1,2025-12-12 03:01:14.337752,Safari
36848,512,logout,/checkout,2025-11-30 05:36:15.519633,Mobile
36849,210,click,/cart,2026-02-17 12:56:07.108909,Safari
36850,90,login,/search,2026-04-04 01:44:28.112258,Chrome
36851,278,checkout,/cart,2025-12-02 22:50:43.717902,Firefox
36852,167,checkout,/search,2025-10-23 01:45:13.770045,Chrome
36853,322,logout,/product/2,2026-03-09 15:57:17.823622,Mobile
36854,34,checkout,/cart,2026-03-06 19:45:51.638253,Firefox
36855,189,click,/cart,2026-02-02 02:10:30.774666,Firefox
36856,90,view,/checkout,2026-04-06 12:00:49.465391,Chrome
36857,101,logout,/profile,2026-03-26 06:12:45.380566,Safari
36858,322,checkout,/checkout,2025-11-10 09:46:23.061659,Firefox
36859,189,logout,/home,2026-03-23 11:45:51.62967,Safari
36860,34,login,/feed,2026-02-24 19:49:08.636812,Safari
36861,167,click,/,2025-12-05 14:44:30.702363,Chrome
36862,234,purchase,/profile,2026-02-23 03:44:11.126566,Chrome
36863,56,click,/cart,2026-03-30 06:09:52.398633,Firefox
36864,78,add_to_cart,/search,2026-03-05 06:56:59.36968,Safari
36865,300,view,/product/1,2026-01-08 12:30:12.248193,Firefox
36866,234,search,/home,2026-03-11 00:14:57.420209,Firefox
36867,512,purchase,/cart,2026-03-20 13:02:45.134474,Firefox
36868,512,search,/product/1,2025-11-11 20:43:27.769123,Safari
36869,300,login,/cart,2026-04-13 00:37:26.063866,Chrome
36870,210,search,/home,2026-03-26 01:17:41.813765,Chrome
36871,78,click,/product/2,2026-01-02 03:59:12.016739,Safari
36872,167,view,/checkout,2026-03-09 20:54:10.48545,Safari
36873,322,view,/cart,2026-03-26 17:46:05.783126,Safari
36874,123,checkout,/checkout,2025-12-01 09:40:39.549927,Mobile
36875,56,click,/search,2025-11-26 08:32:01.615301,Mobile
36876,189,click,/product/2,2026-03-17 19:08:54.594215,Firefox
36877,356,purchase,/checkout,2026-02-04 02:04:41.905738,Firefox
36878,101,login,/checkout,2025-12-31 14:52:15.584818,Firefox
36879,234,view,/home,2026-02-02 23:35:05.61521,Mobile
36880,145,view,/product/2,2025-12-01 02:17:35.053538,Firefox
36881,278,login,/feed,2026-02-18 06:38:32.418214,Chrome
36882,234,logout,/search,2026-02-12 02:47:38.233837,Firefox
36883,123,checkout,/feed,2026-03-10 17:07:05.174373,Chrome
36884,322,purchase,/search,2026-01-29 12:46:45.477667,Safari
36885,189,view,/,2026-01-15 05:39:45.078016,Chrome
36886,90,click,/search,2025-11-03 06:35:00.055766,Firefox
36887,90,login,/feed,2025-12-20 09:22:40.855572,Chrome
36888,78,checkout,/checkout,2025-12-11 05:39:00.384871,Chrome
36889,512,purchase,/cart,2025-12-08 04:35:02.72114,Safari
36890,189,purchase,/checkout,2026-01-19 17:55:22.358634,Safari
36891,963,checkout,/product/1,2025-11-09 11:54:49.083223,Firefox
36892,512,search,/product/1,2026-04-05 17:51:08.960474,Safari
36893,101,view,/product/1,2026-03-12 03:04:34.543181,Safari
36894,145,view,/checkout,2025-10-22 07:33:52.358503,Safari
36895,123,purchase,/home,2026-02-27 15:52:49.971447,Mobile
36896,56,click,/search,2026-01-22 05:00:58.295507,Safari
36897,234,checkout,/cart,2026-01-05 08:01:18.063188,Safari
36898,400,view,/cart,2025-12-06 15:54:41.244518,Chrome
36899,145,logout,/search,2026-01-01 03:58:04.015106,Firefox
36900,189,checkout,/search,2025-11-21 03:54:14.58244,Firefox
36901,210,add_to_cart,/cart,2026-03-22 09:47:50.229915,Chrome
36902,12,search,/search,2026-02-10 10:34:24.15811,Firefox
36903,78,view,/cart,2026-01-01 13:01:53.731603,Mobile
36904,356,add_to_cart,/product/2,2026-03-10 00:14:00.508458,Mobile
36905,400,add_to_cart,/home,2025-10-18 20:58:46.15025,Safari
36906,167,purchase,/checkout,2025-11-30 21:39:36.044272,Firefox
36907,123,add_to_cart,/checkout,2026-02-24 06:56:14.701039,Safari
36908,322,purchase,/search,2026-03-24 06:32:45.295812,Firefox
36909,167,search,/product/1,2026-04-09 21:28:11.537815,Safari
36910,78,view,/product/2,2025-12-20 14:47:08.316865,Safari
36911,56,view,/product/1,2026-01-17 23:04:33.463842,Firefox
36912,34,logout,/,2025-11-24 12:52:53.364807,Firefox
36913,400,add_to_cart,/,2026-03-13 08:42:16.524665,Mobile
36914,400,logout,/search,2026-03-17 21:06:26.009001,Firefox
36915,234,login,/feed,2026-04-11 09:34:49.617775,Firefox
36916,512,checkout,/home,2026-04-02 23:14:22.970959,Safari
36917,210,checkout,/checkout,2025-12-02 07:34:45.46987,Chrome
36918,78,add_to_cart,/cart,2025-10-29 11:30:00.436397,Safari
36919,400,logout,/product/2,2025-12-26 09:39:18.568941,Firefox
36920,234,purchase,/home,2026-01-17 12:02:12.53498,Firefox
36921,34,add_to_cart,/checkout,2026-01-05 20:13:02.077341,Firefox
36922,167,purchase,/profile,2025-12-29 00:14:32.878598,Safari
36923,300,click,/feed,2025-11-14 01:45:53.722374,Safari
36924,278,logout,/checkout,2026-02-23 04:37:09.669737,Chrome
36925,145,add_to_cart,/checkout,2025-12-13 01:33:12.494307,Chrome
36926,167,purchase,/product/2,2026-04-14 13:19:03.168008,Mobile
36927,300,checkout,/feed,2026-04-07 16:27:10.851306,Safari
36928,56,view,/,2025-11-11 03:58:03.69954,Chrome
36929,78,search,/home,2026-01-24 17:23:27.495308,Firefox
36930,167,view,/home,2026-01-05 18:27:23.191853,Mobile
36931,145,click,/cart,2026-03-14 17:09:35.513064,Safari
36932,56,search,/product/1,2026-04-12 21:46:36.925825,Firefox
36933,278,click,/search,2025-12-05 18:44:50.717753,Mobile
36934,123,view,/search,2025-11-07 06:07:35.195724,Safari
36935,356,purchase,/product/1,2026-02-20 05:31:46.251968,Firefox
36936,256,logout,/cart,2025-11-24 12:05:29.895672,Safari
36937,78,click,/home,2025-12-15 19:36:20.204217,Firefox
36938,167,logout,/search,2025-12-29 17:35:04.348883,Firefox
36939,78,purchase,/cart,2026-01-25 22:39:34.268358,Firefox
36940,300,click,/product/2,2026-03-10 00:48:38.692453,Mobile
36941,56,add_to_cart,/feed,2025-12-17 04:39:17.43961,Firefox
36942,234,purchase,/cart,2026-01-17 00:02:25.593077,Firefox
36943,278,search,/home,2026-03-14 07:30:59.429449,Firefox
36944,300,login,/product/1,2026-04-10 12:43:50.791665,Firefox
36945,78,logout,/product/1,2025-12-31 02:10:29.144414,Safari
36946,101,view,/feed,2026-03-10 00:12:27.955931,Mobile
36947,278,add_to_cart,/home,2026-01-23 19:28:02.831094,Safari
36948,189,click,/checkout,2026-04-05 22:13:31.408886,Firefox
36949,123,add_to_cart,/cart,2026-03-11 14:09:36.939245,Chrome
36950,34,logout,/feed,2026-04-12 19:01:25.300131,Safari
36951,963,logout,/checkout,2025-11-15 22:28:01.188156,Firefox
36952,322,search,/search,2025-11-25 13:15:33.803041,Firefox
36953,234,checkout,/search,2025-11-16 09:18:24.808732,Firefox
36954,400,add_to_cart,/checkout,2025-12-17 02:59:11.198937,Safari
36955,123,click,/,2025-11-28 22:23:59.888079,Firefox
36956,963,view,/,2026-02-05 11:54:52.399673,Safari
36957,210,search,/search,2025-11-24 09:34:21.278374,Mobile
36958,256,checkout,/product/1,2026-03-14 07:01:37.672145,Chrome
36959,210,search,/cart,2026-01-08 00:10:21.603832,Mobile
36960,189,click,/profile,2026-02-01 20:12:46.815588,Chrome
36961,356,add_to_cart,/product/2,2026-01-19 10:59:48.499126,Safari
36962,278,purchase,/cart,2026-04-07 00:45:56.817905,Mobile
36963,300,purchase,/profile,2025-12-05 22:14:44.80709,Safari
36964,256,purchase,/,2026-01-02 05:32:06.367643,Firefox
36965,356,purchase,/,2026-03-21 12:36:54.083668,Safari
36966,256,click,/search,2025-11-19 01:32:16.606177,Firefox
36967,78,checkout,/product/1,2026-01-31 10:47:32.330538,Chrome
36968,356,purchase,/product/1,2025-11-25 15:28:17.443111,Firefox
36969,90,purchase,/feed,2025-11-20 18:08:40.004268,Safari
36970,78,add_to_cart,/checkout,2025-12-30 07:35:58.620285,Firefox
36971,234,checkout,/,2026-04-08 12:33:46.428655,Chrome
36972,56,view,/cart,2025-11-22 18:11:01.389119,Safari
36973,256,click,/product/1,2026-02-16 19:16:36.414627,Safari
36974,167,click,/search,2026-02-14 14:02:07.718795,Firefox
36975,145,logout,/checkout,2026-01-31 23:56:34.530662,Chrome
36976,210,purchase,/product/2,2026-03-29 11:20:22.384266,Firefox
36977,256,login,/cart,2026-02-14 03:49:35.523883,Firefox
36978,322,search,/search,2025-10-31 20:25:26.395419,Safari
36979,322,add_to_cart,/feed,2026-01-25 10:28:17.476298,Firefox
36980,167,click,/search,2026-04-06 18:34:17.970578,Firefox
36981,167,search,/home,2026-03-14 01:30:56.983159,Safari
36982,322,logout,/product/2,2025-11-24 02:09:45.622753,Firefox
36983,300,purchase,/profile,2025-12-07 14:00:21.86713,Firefox
36984,400,login,/feed,2026-03-26 12:05:04.563167,Chrome
36985,56,view,/search,2025-11-29 21:31:19.397276,Safari
36986,210,purchase,/profile,2025-10-21 04:29:06.000198,Firefox
36987,322,click,/product/1,2025-10-23 01:18:49.230019,Safari
36988,278,click,/product/1,2025-12-01 07:23:43.806431,Chrome
36989,78,add_to_cart,/checkout,2025-12-08 02:06:57.541195,Chrome
36990,167,click,/,2026-04-01 17:11:51.522311,Mobile
36991,101,click,/cart,2026-01-01 03:17:10.437141,Mobile
36992,400,click,/product/1,2026-03-17 04:33:25.130627,Mobile
36993,123,purchase,/checkout,2026-01-27 18:49:24.878046,Firefox
36994,278,search,/product/2,2026-02-03 14:35:50.550656,Firefox
36995,300,checkout,/home,2025-10-28 19:54:15.60421,Mobile
36996,78,add_to_cart,/product/1,2025-11-02 18:28:18.897861,Firefox
36997,189,click,/search,2025-12-24 21:06:53.903642,Safari
36998,34,add_to_cart,/cart,2026-02-05 18:22:29.942589,Mobile
36999,512,logout,/home,2026-03-11 02:59:15.075203,Mobile
37000,963,checkout,/cart,2026-04-05 12:17:20.90445,Firefox
37001,78,purchase,/,2026-03-25 21:18:24.054193,Safari
37002,78,purchase,/home,2025-11-22 17:00:17.372147,Firefox
37003,400,checkout,/product/1,2025-12-27 05:36:23.749109,Firefox
37004,256,logout,/feed,2026-03-04 23:45:39.81845,Firefox
37005,12,click,/checkout,2025-12-15 00:21:30.135845,Safari
37006,101,logout,/search,2026-01-16 19:50:46.609828,Firefox
37007,189,add_to_cart,/feed,2026-03-19 14:47:42.553928,Firefox
37008,145,view,/home,2026-01-05 06:50:15.923262,Firefox
37009,278,add_to_cart,/product/1,2026-03-02 21:31:54.089986,Safari
37010,90,search,/feed,2026-01-21 16:30:36.707083,Safari
37011,12,logout,/feed,2026-03-29 13:59:57.134305,Safari
37012,34,purchase,/search,2025-11-15 06:19:38.195937,Firefox
37013,356,view,/checkout,2026-03-27 01:09:33.945802,Safari
37014,189,login,/feed,2026-03-31 19:03:04.666147,Safari
37015,256,add_to_cart,/product/1,2026-02-07 18:55:37.543612,Firefox
37016,256,purchase,/search,2025-11-18 19:28:23.925305,Safari
37017,322,search,/product/2,2026-02-25 12:58:06.823232,Mobile
37018,34,login,/feed,2025-12-23 18:30:28.256224,Safari
37019,101,add_to_cart,/search,2026-01-08 02:52:26.770616,Safari
37020,189,purchase,/profile,2025-12-13 09:03:23.328562,Mobile
37021,356,checkout,/cart,2026-03-18 05:32:42.542205,Firefox
37022,167,purchase,/product/1,2025-11-11 04:53:43.753439,Mobile
37023,322,click,/product/2,2025-12-12 07:29:39.788444,Firefox
37024,34,logout,/search,2025-11-02 00:52:50.716406,Mobile
37025,189,logout,/checkout,2025-12-01 13:09:43.65421,Mobile
37026,400,logout,/cart,2026-02-05 22:45:47.503844,Firefox
37027,278,view,/product/1,2026-02-18 07:20:50.967356,Safari
37028,56,view,/feed,2026-03-02 09:18:34.543083,Safari
37029,145,checkout,/search,2025-10-30 01:18:08.275806,Firefox
37030,78,search,/feed,2025-10-23 14:13:19.690393,Mobile
37031,322,checkout,/product/1,2026-01-19 06:34:07.165772,Chrome
37032,234,search,/checkout,2025-12-06 07:38:45.560823,Mobile
37033,34,login,/checkout,2025-11-11 12:40:12.785759,Mobile
37034,101,purchase,/search,2025-12-17 03:46:39.135095,Mobile
37035,356,search,/product/1,2026-02-28 01:37:53.378096,Firefox
37036,78,logout,/feed,2025-12-11 11:58:27.006611,Safari
37037,78,click,/,2026-01-27 18:24:35.882142,Safari
37038,256,add_to_cart,/product/1,2026-01-26 19:52:47.790669,Chrome
37039,34,add_to_cart,/product/2,2025-12-16 04:19:06.066048,Safari
37040,512,checkout,/checkout,2026-02-21 12:07:53.262671,Safari
37041,512,click,/search,2026-04-06 20:48:12.254353,Safari
37042,167,click,/cart,2026-02-21 00:18:33.164848,Safari
37043,90,search,/,2025-12-23 01:00:43.859188,Chrome
37044,78,logout,/profile,2026-01-24 01:04:03.845447,Safari
37045,322,checkout,/checkout,2026-01-22 11:50:23.235232,Chrome
37046,78,purchase,/profile,2025-12-16 13:23:29.450032,Firefox
37047,145,purchase,/checkout,2026-03-26 08:44:19.298501,Chrome
37048,123,search,/cart,2025-12-28 21:23:29.464778,Mobile
37049,210,view,/feed,2026-03-23 10:03:51.490735,Safari
37050,167,click,/profile,2025-11-23 16:26:19.084984,Firefox
37051,101,login,/search,2026-04-13 14:55:14.950715,Mobile
37052,512,purchase,/cart,2026-04-12 01:35:24.725421,Mobile
37053,123,add_to_cart,/product/2,2025-12-13 18:02:47.036111,Mobile
37054,101,checkout,/product/1,2025-12-25 23:31:49.175202,Safari
37055,145,purchase,/home,2025-12-29 15:28:12.61295,Safari
37056,356,search,/feed,2025-11-27 11:03:04.506889,Firefox
37057,12,view,/home,2025-11-24 15:46:21.214389,Mobile
37058,400,checkout,/cart,2026-04-11 08:56:00.0137,Mobile
37059,167,click,/checkout,2025-12-12 16:14:10.337394,Firefox
37060,189,view,/cart,2026-04-02 11:13:18.381824,Firefox
37061,123,add_to_cart,/checkout,2026-03-13 09:47:34.632705,Firefox
37062,189,view,/product/2,2025-11-29 23:57:19.294635,Safari
37063,400,add_to_cart,/feed,2026-03-16 02:24:40.00237,Safari
37064,963,purchase,/home,2025-11-24 18:13:54.897569,Firefox
37065,189,search,/search,2025-11-06 12:16:37.223544,Firefox
37066,90,logout,/product/1,2025-12-07 20:42:13.587849,Chrome
37067,356,click,/product/2,2025-12-12 23:31:30.746654,Firefox
37068,400,logout,/checkout,2026-01-13 17:48:07.246523,Mobile
37069,56,purchase,/product/1,2026-02-27 13:10:07.9301,Firefox
37070,300,logout,/,2026-01-05 08:07:40.039411,Firefox
37071,167,search,/feed,2026-01-28 06:40:38.896708,Safari
37072,34,add_to_cart,/product/1,2025-10-30 11:21:54.119955,Safari
37073,167,view,/home,2025-10-30 15:49:47.427649,Safari
37074,234,search,/product/1,2026-02-24 20:11:50.036516,Safari
37075,145,search,/product/2,2026-03-16 23:23:01.705304,Safari
37076,101,click,/cart,2026-02-07 21:08:58.734441,Safari
37077,300,add_to_cart,/home,2025-11-13 12:18:13.324144,Safari
37078,90,checkout,/product/2,2026-03-22 00:48:02.561997,Firefox
37079,300,add_to_cart,/checkout,2026-02-06 23:17:01.244866,Mobile
37080,234,click,/product/1,2026-03-29 08:38:50.183821,Firefox
37081,300,purchase,/home,2026-03-23 04:24:02.438386,Mobile
37082,189,purchase,/product/1,2026-01-21 13:15:03.780871,Safari
37083,512,click,/search,2025-11-29 03:34:51.082791,Chrome
37084,78,click,/feed,2026-02-22 00:34:33.562368,Mobile
37085,256,login,/cart,2026-02-15 12:45:27.880422,Safari
37086,189,add_to_cart,/search,2026-04-12 18:08:43.60123,Firefox
37087,278,search,/search,2026-03-30 05:01:00.525701,Safari
37088,34,search,/product/1,2025-10-24 20:38:41.657123,Mobile
37089,210,search,/product/2,2026-03-28 16:32:59.040563,Mobile
37090,90,logout,/product/1,2026-04-11 12:47:20.328826,Mobile
37091,90,add_to_cart,/cart,2025-11-03 21:00:57.130262,Chrome
37092,78,logout,/product/2,2025-10-31 23:05:02.836449,Firefox
37093,189,purchase,/feed,2025-10-24 04:13:14.903617,Mobile
37094,300,add_to_cart,/product/2,2025-11-21 06:37:43.432449,Safari
37095,210,click,/,2026-03-03 14:34:22.672479,Mobile
37096,322,view,/home,2025-12-09 10:45:42.694121,Chrome
37097,145,view,/product/2,2025-11-24 03:05:11.061952,Firefox
37098,356,logout,/checkout,2026-02-02 04:08:00.001181,Firefox
37099,123,add_to_cart,/product/1,2026-03-11 14:17:53.347704,Chrome
37100,145,checkout,/cart,2026-03-20 18:45:30.338075,Safari
37101,145,click,/feed,2026-04-12 23:22:46.153262,Mobile
37102,356,add_to_cart,/,2026-02-02 21:56:06.124239,Chrome
37103,56,logout,/checkout,2026-01-29 16:38:20.127307,Safari
37104,210,search,/,2026-02-15 14:52:49.9489,Firefox
37105,300,search,/profile,2026-03-31 11:48:53.251229,Safari
37106,167,login,/feed,2025-10-30 21:11:36.974119,Safari
37107,189,purchase,/feed,2026-01-12 02:14:57.159615,Mobile
37108,234,purchase,/checkout,2026-02-22 11:44:52.516384,Firefox
37109,278,logout,/search,2025-11-01 04:02:52.234866,Firefox
37110,278,search,/profile,2026-02-13 02:29:45.792043,Chrome
37111,123,login,/cart,2026-03-18 14:02:02.941536,Firefox
37112,322,view,/search,2026-03-13 21:04:52.805561,Safari
37113,256,purchase,/search,2025-11-17 10:56:18.243051,Mobile
37114,34,click,/feed,2025-10-31 03:39:09.355069,Safari
37115,322,add_to_cart,/feed,2026-01-01 18:21:10.961761,Chrome
37116,56,purchase,/search,2026-02-06 22:14:31.242706,Firefox
37117,400,logout,/feed,2026-02-26 13:04:31.271784,Safari
37118,90,view,/product/1,2026-01-25 04:37:43.004858,Firefox
37119,278,add_to_cart,/search,2025-12-20 19:05:38.189127,Firefox
37120,210,add_to_cart,/search,2026-01-27 20:49:16.534174,Firefox
37121,210,add_to_cart,/,2026-02-21 15:00:23.508109,Chrome
